array,site,buff_dist,harvest,pipeline,roads,seismic_lines,seismic_lines_3D,trails,transmission_lines,veg_edges,wells,lc_grassland,lc_coniferous,lc_broadleaf,lc_mixed,lc_developed,lc_shrub,osm_industrial,deploy_date,deploy_time,crew,grid_cell,camera_unit,sd,lat,long,gps_label,ecosite,site_description,topography,grade,elevation,dist_trail,camera_direction,trail_rating,dist_lure,site_comments,forest
LU2,LU2_25,4000,0.139512616406568,0.00694994624118992,0.00312986461123533,0.00899448419134016,0,0.00233670488502083,0.00746378571101979,0.0089612094984164,0.00242964380103013,0.0455939773999912,0.2702258960096231,0.2739789252240673,0.3024647869353631,0.0260774604499205,0.07908988940570597,0.00175535892807128,2021-07-13,NA,RS LKE,LU2_25,558,3476,54.970279999999995,-111.63915,LU2-25,lowland,In conferious forest w/ moss understory. Camera facing game trail right before a small creek. At bottom of ridge.,Flat,0,634,2,NW,3,4,On game trail off of cutline that starts roadside on E-side of road. Game trail runs parallel to cutline for ~20m then connects back. 2 x kestrel at site.,NA
LU2,LU2_26,4000,0.223264266266857,0.00169017710620043,0.00169898932914738,0.00580329703169864,0,0.00385261769008219,0,0.00288662867306077,0.00215003756865439,0.02135315297423841,0.187186692500311,0.29611815997612,0.4684478623090442,0.00472137150110937,0.0144032308622317,4.47772600949466e-4,2021-07-13,NA,SF MAY,LU2_26,239,2882,54.96789,-111.41759000000002,LU2-26,lowland,"Dry upland forest, mixed spruce and large aspens, variably open canopy, some downed woody debris. Understory of grasses and rose. Lots of deer scat and tracks along game trail. Converging of two trails.",Flat,0,782,2,N,2,5,Parked along main road then walked in directly to GPS point.,NA
LU2,LU2_27,4000,0.13604517428196505,0.0145269270000242,0.005637340458349,0.0108928714951904,0,0.00233797745046249,0.0179351026896301,0.01469576016130939,0.00202010789657707,0.03608580098182137,0.16450363236269605,0.24204871965448505,0.405227174868784,0.0451975231456398,0.0961486453568077,0.00380690149691304,2021-07-14,NA,RS LKE,LU2_27,509,1321,55.00145,-111.65133999999999,LU2-27,lowland,Game trail in coniferous forest. Moss understory. One aspen near camera.,Flat,0,666,2,NW,3,4,Look for start of pipeline (there are small signs) on S-side of road. Follow in until you reach a game trail.,NA
LU2,LU2_29,4000,0.09291873258818192,0,0.00236284394520327,0.00885283155709081,0,0.00165726176765917,0,0.0043886786201973,5.094226989553431e-4,0,0.16725843731491605,0.4523059758955512,0.32282038176825123,0.0129749344175033,0.01828901857351859,3.3436510665274706e-4,2021-07-15,NA,RS MAY,LU2_29,556,741,54.85585999999999,-111.56660000000001,LU2-29,upland,Moderately dense black spruce forest. Mossy understory with moderate amount of downed woody debris. Camera on covergence of two game trails. Forest adjacent to stream and wetland (upslope from stream) and adjacent to open aspen forest w/ grassy understory.,Flat,0,636,4,W,2,6,Parked on main road west of wetland with 4 white markers on raod. Walked in south on west side of wetland then crossed where stream narrowed to access mossy conifer forest visible on east side of stream. Then followed game trails to site. Can also walk along creek bed if dry enough.,NA
LU2,LU2_30,4000,0.09557697197056551,0,0.00237180066569429,0.01071285114844519,0,0.00161910192298161,0,0.00441067017935664,5.142123926228719e-4,0,0.19528865587730904,0.507807523063973,0.2506199581498101,0.01238247890110509,0.0197586953516368,1.66931518286427e-4,2021-07-15,NA,RS MAY,LU2_30,514,629,54.85813,-111.60097999999999,LU2-30,upland,Mixed wood patch in aspen stand. Camera facing meeting point of 2 game trails.,Flat,0,626,3,SE,2,5,"Be sure to trim back green up at servicing. Bushwhack from road, N-side. No best way.",NA
LU2,LU2_31,4000,0.17156641309445606,0,0.00273618176934708,0.00804617649368644,0,0.00183873264233068,0,0.00449339543922641,6.566249051016288e-4,0,0.2930249201028423,0.250285462791494,0.386696124190687,0.0173400991109562,0.0033218687410301,9.42420184179963e-5,2021-07-15,NA,RS MAY,LU2_31,534,1236,54.86417,-111.47372,LU2-31,upland,Along game trail in coniferous forest w/ moss understory. Lots of deadfall but a prominent clear game trail.,Flat,0,740,1.5,NE,2,4,Park roadside and bushwack on S-side of road to camera site.,NA
LU2,LU2_32,4000,0.11312992563288904,0,0.00305287342277778,0.00640487831253251,0,0.00180730676775009,0,0.00438685434473447,4.8168565815071614e-4,0,0.2928232431938682,0.23648910123253403,0.2792504622379211,0.0216046535271022,0.00871219182031905,9.424201841799758e-5,2021-07-12,NA,LKE MAY,LU2_32,553,1650,54.862350000000006,-111.44610000000002,LU2-32,upland,"Black spruce forest, large trees with diverse understory. Some aspens. Lots of downed woody debris. Looks like a mature forest. Lre on a small conifer.",Flat,2,712,3,E,2,5,"Parked at cutline on trail with signs/billboard just before the Lakeland PRA campsite. Big pullout across from cutline entrance. Followed cutline, then bushwhacked down game trail to camera site. ATV tracks on trail with ""AB Parks wildlife camera project"" sign at trailhead on main road.",NA
LU2,LU2_33,4000,0.17675470600849705,0,0.00227990427776665,0.00890313990426032,0,0.0016892356612695,0,0.0042858618684402,6.207580798865199e-4,0,0.22126488281735507,0.3147932565618958,0.4174864513261371,0.0127842901047596,0.00858832706575949,0,2021-07-15,NA,RS MAY,LU2_33,546,586,54.86687,-111.50648,LU2-33,upland,On game trail in coniferous forest (sparsely spaced) w/ mossy understory surrounded by poplar forest w/ grass understory.,Flat,0,707,3,NW,2,5,Bushwhack from N-side of road to camera location,NA
LU2,LU2_34,4000,0.125099371473705,0,0.00296222920401263,0.00576339037397674,0,0.00156765564330385,0,0.00343875605171829,1.5906402699142902e-4,0,0.2936677212493522,0.2734583361923431,0.2816346219527651,0.0241664425567017,0.0113449727274817,9.424201841799556e-5,2021-07-12,NA,RS SF,LU2_34,257,2099,54.88479999999999,-111.40033,LU2-34,upland,Mixed wood stand of spruce & aspen. Mossy floor with minimal shrubs,Flat,0,670,1,W,2,6,Park on side of road. Follow game trail E into forest.,NA
LU2,LU2_36,4000,0.13250748218706515,0,0.00107631128446916,0.00839954399198052,0,0.00277605103317352,0,0.00146661433887802,7.92479906218009e-4,0,0.1832693916323311,0.4920297116316421,0.3123181149822381,0.00935048924008573,4.8365404022603314e-4,0.00200658612148704,2021-07-12,NA,LKE MAY,LU2_36,559,1355,54.92015000000001,-111.3576,LU2-36,upland,Camera in small shaded/treed section within tall grass clearing. Game trail leads through grass in front of camera. Deciduous forest of aspens. Damp understory of aspens and grasses.,Flat,0,855,2,NE,2,5,"Parked at pullout just before cell towers on road past Lakeland PRA. Walked down cutline until path to camera site is perpendicular to cutline then walked straight to site through mostly tall grass. Placed woody debris on grass in front of camera to supress growth/vegetation triggers. ""Hella tracks ground here"" - LKE.",NA
LU2,LU2_38,4000,0.22835701839385297,4.389672652526041e-4,0.00189949958185885,0.00919801377164422,0,0.00119080182073396,0,0.00437099565249704,6.927992389327718e-4,0.00869722439124363,0.18378683352752503,0.302199272894678,0.415251068303498,0.015770923917198,0.05163421543125531,0.00174436068563351,2021-07-14,NA,SF MAY,LU2_38,561,1486,54.92608,-111.52653,LU2-38,upland,Edge of aspen stand next to large boggy open area w/ creek running through it. Signs of beaver. Camera pointing at junction of two trails.,Flat,0,640,3,NW,3,6,Park on side of road right by open area w/ creek flowing through. Obvious game trail skirting along side forest/bog edge going S. Area needs lots of landscaping. Check crews to trim back any shrubs growing up in camera field of view. Also note very large aspen snag that might fall - caution. Deer snag.,NA
LU2,LU2_39,4000,0.339091970922573,7.26269037960369e-5,0.00238832807042255,0.00688433322688199,0,0.00157532862775982,0,0.00465312599849047,4.7336016310304505e-4,6.88782573713433e-4,0.24738043423544007,0.220554725021379,0.4732532664035329,0.0208863936258742,0.03182546250249628,0.00163897690927991,2021-07-14,NA,SF MAY,LU2_39,265,2466,54.92213000000001,-111.49615000000001,LU2-39,upland,Stand of coniferous forest next to early growth aspens. Very clean and distinct game trail. Camera pointing across trail with a minor trail at junction.,Flat,0,680,3,E,3,6,Park on the side of road where stand of coniferous trees are. Follow game trail S into grid cell.,NA
LU2,LU2_40,4000,0.04199568581928289,0.00139155531184549,0.00169138215790838,0.00860703295343547,0,0.001099031094128,0,0.00494707640497159,0.00211201325079893,0.02105230442535831,0.281919590533984,0.316016898916596,0.2578003859139351,0.0146316978388808,0.0313333499328335,0.00150485672267726,2021-07-14,NA,SF MAY,LU2_40,520,1175,54.93723,-111.58392,LU2-40,upland,"Primarily aspen forest mixed with few black spruce, dense understory of aspen and grasses. Lots of fallen large aspens. Adjacent to large wetland to the west of GPS point.",Flat,0,661,3,N,NA,7,Parked on main road then walked directly in towards camera site.,NA
LU2,LU2_42,4000,0.3513200427588571,0,0.00258882758011104,0.00534863534077956,0,0.0031282796781578,0,0.00458473109416323,4.54796082980205e-4,0,0.267045710548857,0.236701814615149,0.4687469630964482,0.0189460281704336,0.00684081982374765,0.00140623473180299,2021-07-13,NA,SF MAY,LU2_42,518,1520,54.92949,-111.45815,LU2-42,upland,High density aspen/mixed wood forest. Very shrubby & grassy understory - difficult to find a game trail in an open area. Some deer scat in area.,Flat,0,750,5,SE,1,6,Parked on the side of road & hiked into forest. Parked at boundary of cell 42 and 18. Did a lot of landscaping at site. Crews doing camera checks should cut down any shrubs/aspen seedlings that might grow in front of camera.,NA
LU2,LU2_44,4000,0.21005403421169405,9.014825185815208e-4,0.00163901370775968,0.00641219624634397,0,0.00393333525317087,0,0.00279713042636733,0.00132756893834772,0.0127568313697864,0.224577270690373,0.2844415659587281,0.4668549586022881,0.00403031309114251,0.00303328717630632,6.30165082706336e-4,2021-07-13,NA,SF MAY,LU2_44,503,1462,54.954519999999995,-111.42569999999999,LU2-44,upland,Spruce forest w/ mossy understory & labrador tea. Adjacent to open area w/ young aspens growing. Camera is pointing at junction of two well-defined trails. Half-fallen tree may be in field of view. Weasel runway?,Flat,0,780,3,N,3,7,Parked on side of road & walked ~NW along open stretch before cutting W into stand of conifers and picking up a very well-defined game trail in the moss ~220m from road. Deer scat observed on trail.,NA
LU2,LU2_46,4000,0.12417855897768404,0.00601461778458951,0.00258793080591809,0.0058827597478842,0,0.00235883405632994,0,0.0029809967607174,0.00139362036300291,0.03501741810270791,0.141704979641046,0.24681010999163405,0.3948586377990082,0.0219437259286085,0.0733644256145155,0.00928054598571582,2021-07-13,NA,RS LKE,LU2_46,506,1265,54.96857000000001,-111.51454000000001,LU2-46,upland,"Open forest, spruce & aspen, not a ton of understory, rose & club moss & horsetail. Creek-ish nearby.",Flat,0,622,3,N,2,6,"Drove in on road south of Heart Lake (had to pass through Heart Lake FN checkpoint). Parked on old road (private road sign totally gorown in old forestry road), walked in just past wetland & followed game trails in. Nice area! Locked with 122 code.",NA
LU2,LU2_47,4000,0.14141015665680207,0.0106987895517043,0.00323918003700807,0.00980488030033611,0,0.00239055071888912,0.0118377516588791,0.00938159334564836,0.0023315319794525,0.03814684295419,0.24713003180554105,0.24693373172584904,0.3495222528987379,0.0265777205879384,0.0905668649108713,0.00175645690545394,2021-07-14,NA,SF MAY,LU2_47,541,899,54.97673,-111.64797,LU2-47,upland,"Dry wood upland spruce/aspen forest. Understory sparse with lots of decaying leaves, some roses. Abundant downed woody debris.",Flat,0,671,2,W,1,6,"Parked along main road then walked directly in along cutline, then turned right towards GPS point.",NA
LU2,LU2_50,4000,0.116011031013105,0.00617604503318869,0.00260768867604563,0.00547630802581436,0,0.00248014988740292,0,0.00286554311129812,0.00243317434027142,0.044031372554461,0.139003679602109,0.23164734603250903,0.422623352243594,0.02212260344843448,0.0599488964632161,0.00499837364838652,2021-07-13,NA,RS LKE,LU2_50,552,1411,54.97719,-111.49719000000002,LU2-50,upland,On game trail in sparsely spaced mixed wood stand dominated by aspen w/ short in height understory. Camera on paper birch.,Flat,0,688,2,SE,3,5,Park on forestry road and follow game trails from W-side of road to camera site.,NA
LU2,LU2_51,4000,0.110675933729178,0.00575126936820914,0.00197536422474024,0.0035500593772649,0,0.00189007486091355,0,0.00206393768155576,0.0028125680798154,0.0579970435446895,0.10958442929980795,0.176023556817888,0.3653298561778191,0.0201343606047262,0.0138241657376992,2.7636885108972916e-4,2021-07-13,NA,RS LKE,LU2_51,572,793,54.99653000000001,-111.47964,LU2-51,upland,In conifer pocket in aspen forest w/ shorter understory. On game trail.,Flat,0,679,1,NW,2,4,"2021: accessed through First Nation's land. Park truck at most safe spot and walk down road into cell 51 (might be able to park beside ""cell booster"" building if enough trees on road are cleared). Access game trail on W side of road and follow to camera. **Might be able to access from S-access in 2022. NOTE: weird makeup and ring light on the road.",NA
LU2,LU2_52,4000,0.3270296365119259,0.00417787976974423,0.00203760361797434,0.00434081209317502,0,0.00294733622421202,0,0.00284428484525731,0.00178756534002422,0.04647401704004531,0.18703851754786505,0.3510600883160309,0.357538183212039,0.0140178372860635,0.0410109042732971,4.020532603594299e-4,2021-07-14,NA,RS LKE,LU2_52,291,NA,54.99463,-111.40199000000001,LU2-52,upland,On a game trail through coniferous stand w/ mossy understory. Lots of fresh deadfall and many older game trails in area.,Flat,0,745,1.5,N,1,5,Access on E-side of road. No best way to bushwack or follow game trails to camera.,NA
LU2,LU2_54,4000,0.2852225227514521,0.00533427255187347,0.0024333923187528,0.0042019949427009,0,0.00271030731519843,0,0.00330490483234599,0.00265016898904424,0.05953854388980541,0.15848666989837007,0.35481425096031,0.3340833167085368,0.01788709539951529,0.03326224971101591,4.02053260359442e-4,2021-07-14,NA,RS LKE,LU2_54,536,1317,55.003310000000006,-111.41174000000001,LU2-54,upland,"Open, mature white spruce & aspen stand, large tall trees. Shorter shrubby understory. Faint game trails in stand. Old cutblocks in area, older logging roads. Saw white-tailed deer on way in.",Flat,0,698,3,NW,1,6,Accessed off resource road S of Heart Lake. Parked at offshoot road (very grown in - walked in on road) & followed game trail into a mature stand.,NA
LU2,LU2_56,4000,0.2739180207857021,0.00489605451389804,0.00191066564432169,0.00416905569324239,0,0.00224774497316716,0,0.00277636811157579,0.00233487449040525,0.04684876006781208,0.17360624044092407,0.4272963720249221,0.23905573212931103,0.0153344054513451,0.03109341872697259,4.020532603594221e-4,2021-07-14,NA,RS LKE,LU2_56,634,NA,55.01672,-111.39808,LU2-56,upland,Along game trail in open stand of mixed wood (paper birch and confiers). Minimal understory.,Flat,0,689,3,NW,2,5,"Park on W-side of road and bushwack to camera site. Near ""cutline"" on map but it only exists on E-side of road.",NA
LU2,LU2_57,4000,0.1820244742286029,0.00312250480602734,8.44629887823048e-4,0.00526172830582659,0,0.00125756772295949,0,0.00105572107303359,0.00148371927162991,0.02518495700939701,0.15068747279195005,0.4873411719957492,0.11882700860002396,0.00490519594036704,0.00205571936379118,2.4905179406602e-4,2021-07-14,NA,RS LKE,LU2_57,86,4000,55.04159,-111.39145,LU2-57,upland,"Open, mature white spruce & aspen stand, tall trees & tall shrubby understory. Lots of deadfall. Some light game trails snaking through area. Fresh wolf (?) scat on road.",Flat,0,634,3,E,2,5,"Drove all the way down resource road south of Heart Lake, til treefall blocked road. Walked ~1.3km down road & followed game trial into spruce aspen stand.",NA
LU3,LU3_05,4000,0.0112641023369065,0.01918020382910739,0.00317974336404928,0.0038474213185918,0.0289880063232061,0.00111336768348447,0.00631975569802815,0.00358905439789996,0.0073063864448253,0.0733578550902828,0.761091103045934,0.04633164140215281,0.07654072077140316,0.01600605042921229,4.9559647025351e-4,0.003397518533531,2021-07-11,NA,RS SF,LU3_05,231,2153,55.34055,-110.86127,LU3-05,lowland,"Patch of conifer forest adjacent to large open grass meadow (clear cut?). Lots of deadfall, hard to find any distinct game trails in area.",Flat,0,680,1,N,1,6,Parked next to road by open field. Walked at edge of field & forest & entered forest W. Some deer scat in area.,NA
LU3,LU3_07,4000,0.05100994044584371,0.03734664843894202,0.00486635178738062,0.00391672489777937,0.02495666481092121,0.00192599095414227,0.0115381465227993,0.00391325100960729,0.00956486065537536,0.109393269712167,0.5683228823172428,0.0792763193569973,0.06949878270075567,0.0225445939533607,0.08172875355603926,0.01787583606137621,2021-07-09,NA,LKE MAY,LU3_07,289,1028,55.40634,-110.75082,LU3-07,lowland,"Dry black sspruce/pine stand, lichen & rose understory. In stand next to a powerline & pipeline, lots of cutlines; quiet area, ungulate tracks",Flat,0,622,2,NE,2,6,Road to site is closed (winter road?). Walked in 1/2km down road and turned down cutline (pipeline?) - site is off of powerline.,NA
LU3,LU3_10,4000,0.03053882404756129,0.026552301454444,0.00585100545771292,0.00444194910512045,0.02583664952881329,0.00228809412482974,0.0120800139332573,0.00583070269185566,0.02121953277397251,0.07383590752181783,0.590681716365655,0.0984035925578939,0.12209221120942602,0.02806574044077529,0.0102016653356593,0.01581407031693797,2021-07-09,NA,LKE MAY,LU3_10,172,NA,55.43207,-110.78266,LU3-10,lowland,"Black spruce bog, open & mossy, labrador tea understory, faint game trails throughout, fewer cutlines. Camera on intersection of 2 game trails. Not a ton of tracks but still ungulate tracks around.",Flat,0,659,3,N,1,5,Parked on side of offshoot road from main road & walked in along a cutline. Camera seems to be bad at taking photos (note 08/2021 from data entry: possibly due to extreme heat during deployment).,NA
LU3,LU3_102,4000,0.00321820525260002,0.0188882992539674,0.00322581845872895,0.00324495326602402,0.0232259153182808,9.1421507174637e-4,0.00490359170425062,0.00387894462232076,0.00803449244536403,0.0687879267535712,0.777620964682608,0.05738753660243548,0.0686524980853825,0.01795396512833591,4.955964702535218e-4,0.00339751853353108,2021-07-11,NA,RS SF,LU3_102,187,1218,55.33055,-110.85629,LU3-102,unknown,On game trail coming into forest from wide legacy line (~50m). Camera facing into forest.,Flat,0,687,2,NW,2,4,Park just before junction of forestry road w/ cold lake weapons range gate. Head into forest on W-side of road or follow legacy line edge.,NA
LU3,LU3_103,4000,0.0229074092002956,0.017262983292857,0.00237167075291109,0.00375807088808974,0.02275916369004889,7.656043128367971e-4,0.00392604982158755,0.00353964722123844,0.00499989300242634,0.05798554187979658,0.732539994738891,0.0645425607033278,0.11945244311024596,0.0171247179882047,0.00220140393479189,0.00344807978709304,2021-07-11,NA,RS SF,LU3_103,181,1596,55.33152,-110.8249,LU3-103,unknown,Upland forest w/ lots of 3D seismic line grids.,Slope,2,700,2,NE,2,6,"Park on side of road, walk into forest - follow 3D seismic lines. Ungulate scat - possibly caribou?",NA
LU3,LU3_111,4000,0.02168728544028149,0.0212588500602104,0.00359506034551757,0.00778059956157819,0.00893888275161168,8.32162621993203e-4,0,0.01188038892917953,0.01042053769773513,0.06332249598227482,0.5056585345909972,0.05231823320478782,0.11627030269574797,0.02982764097394319,0.1535725928973241,0.01409310715518734,2021-07-11,NA,LKE MAY,LU3_111,650,NA,55.398630000000004,-111.1192,LU3-111,unknown,"Open older pine stand w/ large trees, aspens & labrador tea understory. Upland hill-ish area. Nice defined game trails. Noisy transfer station nearby. Deer tracks in area. Locked with A2 Key.",Flat,0,715,4,N,2,7,Drove up dirt road & parked where a tree fell across road; walked another ~100m toward transfer station & turned in to walk up a game trail. Easy walking. Don't drive road it it is raining. Used OSM A2 key.,NA
LU3,LU3_126,4000,0,0.04568070541714079,0.00367595750778833,0.00703848758407502,0.03070501900987959,3.8686328575216606e-4,0.0054388527533451,0.00244944129930645,0.05389752299029703,0.14144223256947516,0.6153167501660426,0.07138662225953893,0.08154188740708768,2.79736611457648e-4,0.06360292694078602,0.00757193605980972,2021-07-09,NA,RS SF,LU3_126,153,3415,55.55315,-110.77241799999999,LU3-126,unknown,On cutline in slightly marshy setion. Facing towards a potential cross road of trails. Note: did not update camera label to LU3-126,Flat,0,600,3,NW,3,8,"Drove east to the end of the road from the Cenovus camp. Then south towards LU3-126. Road ends at processing site/well pad(?) Hiked into forest near the office and picked up a cut line going EW. 1. When on cutline after 1-2m, had NW. Bush loos thick but open up & you avoid bog. 2. Camera set up on cutline ~200m east of the end of the road.",NA
LU3,LU3_129,4000,0,0.06812246926925183,0.01200595008278114,0.00510643653361893,0.02581135410552412,2.248579691813381e-4,0.0082390117345508,0.00771754680496279,0.09512853031804716,0.214119719814645,0.5483388314466722,0.0727490178770797,0.05257732044132422,0.02061588830840269,0.07492338157044943,0.06447193803046242,2021-07-09,NA,RS SF,LU3_129,108,4117,55.57962,-110.82374999999999,LU3-129,unknown,Camera facing convergence of two well-defined game trails in mossy understory,Flat,0,578,2,SE,3,5,Drive to SW edge of well pad (enter W). Walk ~200m through forest you will come to an open grass patch w/ shrubs. Follow game trail through grass to aspen stand. Through wall of aspen is sparsely spaced confierous trees.,NA
LU3,LU3_13,4000,0.00906034582262642,0.00189004954504875,0.00448434262164743,0.00574449568910559,0.02273391244683158,0.0018577820523679,0,0.00584205386510954,0.01501384224975267,0.0159046973615941,0.07815140753921353,0.03468015123326193,0.02718980658630529,0.0164908446795987,0.8150896927230182,0.01339799335394726,2021-07-11,NA,LKE MAY,LU3_13,301,1560,55.50208,-111.11472,LU3-13,lowland,"Black spruce stand at edge of aspen stand, mossy understory w/ labrador tea, birch shrubs, horsetail. Followed a game trail in off an old cutline. Lots of large cutlines in area. Lots of moose scat and some deer(?) scat in area. Locked with A1 lock.",Flat,0,681,3,N,2,6,Parked at gravel pit (road has a knocked over barricade). Walked in on old road-ish feature on west side of pit ()may have to walk around large pile to find it). Lots of human junk & some camping sign in area. Followed a cutline off old road then followed a game trail in to site. Locked with A1 lock (OSM A1 key).,NA
LU3,LU3_131,4000,0.0280739291916678,0.0284610295132679,0.00170025819509374,0.0043275386142907,0.0215180177860187,0.00116930431195026,0.0022937254577479,0.00277732092401621,0.00440850851054046,0.06206574733587119,0.706165287525698,0.057210624880821,0.14712842039547006,0.0135200645093646,0.00395553424234789,0.0024328471576142,2021-07-11,NA,RS SF,LU3_131,195,997,55.332390000000004,-110.79513,LU3-131,unknown,on 3D seismic line. Moss understory. Upland w/ some lowland on access.,Flat,0,692,2,N,2,4,Park roadside as close as possible. Follow seismic lines to GPS location.,NA
LU3,LU3_137,4000,0.00909377942798539,0.02757286947721268,0.00648193845050323,0.00569094935616738,0.0133706782366173,8.262255618716848e-4,0,0.00945700956796915,0.00496053219741591,0.0849869341134308,0.474872348760132,0.05720603047957259,0.10359764966511906,0.0315704682371946,0.232695407622611,0.02137351631242354,2021-07-11,NA,LKE MAY,LU3_137,590,NA,55.42564,-111.19794,LU3-137,unknown,Open pine forest w/ thin trees at an edge transitioning into a wetter black spruce stand. Minimal understory w/ lichen. Deer scat in front of camera + followed deer into area. Camera on a couple intersecting game trails.,Flat,0,687,4,N,2,8,"Parked on side of south Kirby plant road, easy walk in. Site used to replace inaccessible cell (37).",NA
LU3,LU3_14,4000,0.00906034582262632,0.00208267283585836,0.00497451082294039,0.00611169638301531,0.0211598000678337,0.00171475343285408,0,0.00598233335549318,0.01876193572810974,0.0262429676957421,0.18398625857807305,0.03550264587446929,0.03575920257774358,0.0151108089778091,0.6812105334308358,0.01431793748530169,2021-07-08,NA,RS SF,LU3_14,636,565,55.50061,-111.09364000000001,LU3-14,lowland,On a cut line in an area surrounded by bog lan,Flat,0,700,3,NE,3,6,Pulled into small truck trail on the west side of the highway. Followed cut lines going east away from hwy. ~200m from hwy.,NA
LU3,LU3_147,4000,0,0.0558654047294565,0.01076596481605856,0.00627211967994839,0.0181082124211309,0.00100762563793174,0.00905651118554391,0.0070725578514437,0.06414520942614166,0.09835516762097388,0.5757247839101042,0.145181607391722,0.13024683768895,0.0302101638527372,0.0135391158394011,0.04178921428278429,2021-07-09,NA,RS SF,LU3_147,608,883,55.53844,-110.84415000000001,LU3-147,unknown,Amongst sparse coniferous trees behind aspen stand. Camera facing game trail w/ lured shrub.,Flat,0,625,2,NE,3,5,Pull off main road on W side at a reclamation pond. Follow game trail through aspen stand to camera location.,NA
LU3,LU3_15,4000,0,0.01562460907497379,0.00360572893749004,0.00821472735617085,0.0121065588865575,0.00135759129440528,0.00186315011281157,0.00440771262432272,0.01632299410665874,0.03229993675513148,0.5746588836110602,0.08708146041650383,0.11066098424643904,0.01764645453944629,0.00578553855832905,0.00545882181818353,2021-07-10,NA,RS SF,LU3_15,649,162,55.4944,-110.79516000000001,LU3-15,lowland,"Camera facing cutline. Upland. Lured downed tree right in front of camera, proceed with caution!",Flat,0,639,2,NE,3,4,Pull over roadside near clear cutline on S side of road. Follow cutline for ~200m. Camera on W-side of cutline. NOTE: need to get Cenovus contact to open emergency egress gates - there are TWO of them (can't see the second one from the first).,NA
LU3,LU3_17,4000,0,0.04130677235675108,0.00866252722812109,0.0058039963725923,0.01396578305164149,0.00114649096856696,0.006358457103957,0.00910156518416641,0.02791087810604738,0.05303204221046573,0.53589432821396,0.14290801104453005,0.147096075953958,0.03597012545208768,0.0117505824714833,0.04319474305019032,2021-07-10,NA,RS SF,LU3_17,299,3734,55.51204,-110.85302999999999,LU3-17,lowland,"On old cutline among confiers, moss/lichen understory. Upland.",Flat,0,623,2,NW,2,4,"Park as close as possible on road. Access via W-side of road, across grass across powerline and into forest on old cutline w/ some deadfall",NA
LU3,LU3_18,4000,0,0.00104236268791287,0.0051846426992532,0.00720884845234927,0.0142151403217162,0.00316905477089872,0,0.00732542663907624,0.01974495219298133,0.0195629139080564,0.183719527770154,0.0235485863819077,0.02229203777680528,0.0204542361262899,0.7184337993047326,0.00702834723172375,2021-07-11,NA,LKE MAY,LU3_18,156,1176,55.537310000000005,-111.11632999999999,LU3-18,lowland,"Boggy area, skinny pines & larches, lots of deadfall. Minimal wildlife sign. Camera placed on faint game trail. Lots of labrador tea & moss. Access road looks like issued for ATVing.",Flat,0,649,3,NE,1,5,"Access road is fenced off, ATV use only. Walked in on road. Camera is justy outisde cell, inside cell is mostly bog with small trees, couldn't find good place to put camera.",NA
LU3,LU3_19,4000,0,0.00357139530579804,0.00735767082826929,0.00625540948582116,0.0165387448230259,0.00265616166972688,0,0.0120585455354306,0.0314872580405342,0.0560818143856894,0.376297803414244,0.04412283505547879,0.05735084189618801,0.0256451313044706,0.4225392342872671,0.01738372148974689,2021-07-08,NA,LKE MAY,LU3_19,371,1244,55.52431000000001,-111.07001,LU3-19,lowland,Junction of two cutlines through larch-dominated bog. BEAUTIFUL. Trees are sparse. Wet but little pooling/standing water.,Flat,0,664,3,SE,2,7,"Walked from well pad to site down cutline starting at ""sub-soil pile"". Parked at far end of well pad closest to GPS point. Saw a caribou on closest well pad. Forgot to add user label in camera.",NA
LU3,LU3_20,4000,0,0.00603200726821182,0.00791611875341902,0.00639698038857749,0.0175638003790636,0.00197602985092136,0,0.013016772705357,0.03725163690996365,0.05318139065676852,0.544701651910057,0.05318500814618943,0.105330306354401,0.0191465259413382,0.206738550738522,0.03020915425826572,2021-07-08,NA,LKE MAY,LU3_20,409,3298,55.526700000000005,-111.04119000000001,LU3-20,lowland,"Area behind a reflection pond that is very cutline-dense. Black spruce & pine dominant. Lots of ungulate tracks, some scat. Camera on smaller cutline intersecting w/ game trail.",Flat,0,683,3,NE,3,7,"Parked in pullout around the bottom center of grid cell 20. Walked under pipeline & around pond, enter on obvious cutline. Forgot to add user label in camera",NA
LU3,LU3_21,4000,0,0.0247134828001187,0.00775699366392596,0.00778698285440923,0.0165837968777167,0.00157399272862819,2.5218418459316304e-4,0.00958944096186549,0.03537511656619691,0.0190366471209905,0.586954829615133,0.15133624004400906,0.1889604399022271,0.03304186694769159,0.0115993970828644,0.04703494023802639,2021-07-08,NA,LKE MAY,LU3_21,355,891,55.523540000000004,-110.91676000000001,LU3-21,lowland,"Camera aimed at wide (6m) cutline. Dry, mossy understory. Dense black spruce stand. Well-defined game trail along the cutline.",Flat,5,627,3,N,2,7,Parked by small building on short off-shoot road from a main road then walked in along obvious cutline on the bend of the short road near building,NA
